ID,Reference,refyear,OriginalTitle,FrenchTitle,EnglishTitle,CommitteDecisionDate,kind,Genre,support,SecretariatDecision,firstfilm,secondfilm,budget,reason,Director,AnnouncedAmount,CoproducerId,country1,countryname1_english,percentage_participation,contributor_rank,majmin
1750,91-093-P,1991,Un Visage derrière la nuit,,,1992-03-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Jacques Faber'],,,,,,,
1751,91-094-P,1991,Tod im seichten Wasser,Mort dans les eaux basses,,1992-03-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,"['Barna Kabay', 'Imre Gyongyossy']",,,,,,,
1752,91-095-P,1991,Consolamentum,,,1992-04-30 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Jean-Pierre Denis'],,,,,,,
1753,91-096-P,1991,Le Cavalier de paille,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Marcel Schumpbach'],,,,,,,
1754,91-097-P,1991,Le Joueur de violon,,,1992-03-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Charlie Van Damme'],,,,,,,
1755,91-098-P,1991,Zadoc et le bonheur,,,1992-03-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Pierre-Henry Salfati'],,,,,,,
1756,91-099-P,1991,L'Escadron,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Juliusz Machulski'],,,,,,,
1758,92-001-P,1992,La Montée au pouvoir des femmes,,,1992-03-04 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Guylaine Guidez'],,,,,,,
1759,92-002-P,1992,A Charmed Life,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Patrice Vivancos'],,,,,,,
1760,92-003-P,1992,L'Absence,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Peter Handke'],,,,,,,
1761,92-004-P,1992,La Reine Margot,,,2006-04-17 00:00:00.000,Fiction,Drama,Inelegible,,0,0,,,['Patrice Chereau'],,,,,,,
1762,92-005-P,1992,Tous les ans,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Gianfrancesco Lazoti'],,,,,,,
1764,92-007-P,1992,American Secrets,,,1992-04-30 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Nicolas Gessner'],,,,,,,
1765,92-008-P,1992,Marie,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Marian Handwerker'],,,,,,,
1766,92-009-P,1992,Bloodline,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Pal Perdoss'],,,,,,,
1767,92-010-P,1992,Dieu n'existe pas,,Why wasn't he there?,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Andras Jeles'],,,,,,,
1768,92-011-P,1992,Mouche,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Marcel Carne'],,,,,,,
1769,92-012-P,1992,Just Friends,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Marc-Henri Wajnberg'],,,,,,,
1770,92-013-P,1992,Un Ange passe,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Jean-Paul Lilienfeld'],,,,,,,
1771,92-014-P,1992,"Moi Ivan, toi Abraham",,,1992-03-04 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Yolande Zauberman'],,,,,,,
1772,92-015-P,1992,The Last Border,La dernière frontière,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Mika Kaurismaki'],,,,,,,
1773,92-016-P,1992,Voi dove siete? Io sono qui,,,1992-04-30 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Liliana Cavani'],,,,,,,
1774,92-017-P,1992,L' Oeil écarlate,,,1992-04-30 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Dominique Roulet'],,,,,,,
1776,92-019-P,1992,Gilles de Rais,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Juan-Luis Bunuel'],,,,,,,
1777,92-020-P,1992,Je m'appelle Victor,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Guy Jacques'],,,,,,,
1778,92-021-P,1992,Première danse,,,1992-04-30 00:00:00.000,Fiction,,Inelegible,Non confirmed reinscription,0,0,,,['Giorgio Ferrara'],,,,,,,
1779,92-022-P,1992,La Petite apocalypse,,,1992-04-30 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Costa Gavras'],,,,,,,
1780,92-023-P,1992,Chère Louise,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Jean-Louis Comolli'],,,,,,,
1781,92-024-P,1992,Chroniques du Danube,,,1992-04-30 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Georges Nizan'],,,,,,,
1782,92-025-P,1992,D' Est,,,1992-07-03 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Chantal Akerman'],,,,,,,
1783,92-026-P,1992,Northern Tales II,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['A. Guomundsson'],,,,,,,
1784,92-027-P,1992,The Circus Trap,,,1992-04-30 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Andrezej Jasiewicz'],,,,,,,
1785,92-028-P,1992,Cartas desde Huesca,,,1992-04-30 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Antonio Artero'],,,,,,,
1786,92-029-P,1992,The Secret Weapon,,,1992-09-24 00:00:00.000,Animation,,Supported,Eligible,0,0,,,['Jannik Hastrup'],,,,,,,
1787,92-030-P,1992,Les Migrateurs,,,1992-04-30 00:00:00.000,Documentary,,Rejected,Eligible,0,0,,,['Gabriel Gonnet'],,,,,,,
1789,92-032-P,1992,Barnabo delle montagne,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Mario Brenta'],,,,,,,
1790,92-033-P,1992,Polva - Estonia,,,1992-04-30 00:00:00.000,Documentary,,Rejected,Eligible,0,0,,,['Lucienne Lanaz'],,,,,,,
1792,92-035-P,1992,La Cocada,,,1992-11-04 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Christian Zerbib'],,,,,,,
1793,92-036-P,1992,Des Dimanches de permission,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Nicolae Caranfil'],,,,,,,
1794,92-037-P,1992,Sazanikos - Les derniers Donmehs,,,1992-04-30 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Michele Blumental'],,,,,,,
1795,92-038-P,1992,Ligeti,,,1992-07-03 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Michel Follin'],,,,,,,
1797,92-040-P,1992,La Nuit des Cerfs-volants,,,1992-11-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Dominique Guerrier'],,,,,,,
1798,92-041-P,1992,Germinal,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Claude Berri'],,,,,,,
1799,92-042-P,1992,Le Sixième ciel,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Louis Michel Colla'],,,,,,,
1800,92-043-P,1992,Belle Epoque,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Fernando Trueba'],,,,,,,
1801,92-044-P,1992,Trois couleurs -Bleu,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Krzysztof Kieslowski'],,,,,,,
1802,92-045-P,1992,Madregilda,Maman Gilda,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Francisco Regueiro'],,,,,,,
1803,92-046-P,1992,Laughter in the Dark,,,1992-09-24 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Uli Edel'],,,,,,,
1804,92-047-P,1992,Tschäss,,Jazz,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Daniel Helfer'],,,,,,,
1805,92-048-P,1992,Commedia,,,,Fiction,,Inelegible,Withdrawal Secretariat,0,0,,,['Claudia Florio'],,,,,,,
1806,92-049-P,1992,Un Tank dans les lilas,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Charles Matton'],,,,,,,
1808,92-051-P,1992,"La Scuola, l'amore e la vita",,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Not enrolled,0,0,,,['Franco Rossi'],,,,,,,
1809,92-052-P,1992,Faut-il aimer Mathilde?,,,,Fiction,,Inelegible,,0,0,,,['Edwin Baily'],,,,,,,
1810,92-053-P,1992,Big bang,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Charles Belmont'],,,,,,,
1811,92-054-P,1992,Legacy of the Tundra,,,1992-07-03 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Paul-Anders Simma'],,,,,,,
1812,92-055-P,1992,Yacumama,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Walter Saxer'],,,,,,,
1813,92-056-P,1992,Joe et Marie,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Tania Stoklin'],,,,,,,
1814,92-057-P,1992,"Orient Occident, les signes d'une rencontre",,,1992-07-03 00:00:00.000,Documentary,,Inelegible,Not enrolled,0,0,,,['Guy Seligmann'],,,,,,,
1815,92-058-P,1992,Les Hirondelles ne meurent pas à Jérusalem,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Ridha Behi'],,,,,,,
1816,92-059-P,1992,Smoking - No-Smoking,,,1992-07-03 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Alain Resnais'],,,,,,,
1817,92-060-P,1992,Neus,,,1992-11-04 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Heddy Honigmann'],,,,,,,
1818,92-061-P,1992,Hélas pour moi,,,1992-07-03 00:00:00.000,Fiction,,Inelegible,Not enrolled,0,0,,,['Jean-Luc Godard'],,,,,,,
1819,92-062-P,1992,Terres d'asile,,,1992-07-03 00:00:00.000,Documentary,,Inelegible,Not enrolled,0,0,,,['Alex Celvenot'],,,,,,,
1820,92-063-P,1992,Shamaran,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Zulfu Livaneli'],,,,,,,
1821,92-064-P,1992,L' Oeil écarlate,,,1992-07-03 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Dominique Roulet'],,,,,,,
1822,92-065-P,1992,Il Grande cocomero,La grosse citrouille,The great Pumpkin,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Francesca Archibugi'],,,,,,,
1823,92-066-P,1992,The House of Spirits,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Bille August'],,,,,,,
1824,92-067-P,1992,L'Arche de Noé,,,1992-11-04 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Jean-Louis Lorenzi'],,,,,,,
1825,92-068-P,1992,Enemy Mine,,,1992-11-04 00:00:00.000,Fiction,,Inelegible,Not enrolled,0,0,,,['G. Molten'],,,,,,,
1826,92-069-P,1992,Le Monde est un grand chelem,,,1992-09-24 00:00:00.000,Animation,,Supported,Eligible,0,0,,,['Albert H. Kaminski'],,,,,,,
1827,92-070-P,1992,Arrivées et départs,,,1992-09-24 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Gazdag Gyula'],,,,,,,
1828,92-071-P,1992,Le Val Abraham,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Manoel De Oliveira'],,,,,,,
1829,92-072-P,1992,Honey Sweet Love,,,1992-09-24 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Enrico Coletti'],,,,,,,
1830,92-073-P,1992,Baka,,,1992-11-04 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Thierry Knauff'],,,,,,,
1831,92-074-P,1992,Mieux vaut être belle et riche,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Filip Bajon'],,,,,,,
1832,92-075-P,1992,Chacun pour toi,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Jean-Michel Ribes'],,,,,,,
1833,92-076-P,1992,Das Versprechen,,The promise,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Margarethe Von Trotta'],,,,,,,
1834,92-077-P,1992,L' Ecrivain public,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Jean-Francois Amiguet'],,,,,,,
1835,92-078-P,1992,Trois couleurs - Blanc,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Krzysztof Kieslowski'],,,,,,,
1836,92-079-P,1992,A la belle étoile,,,1992-11-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Antoine Desrosieres'],,,,,,,
1837,92-080-P,1992,Un'Anima divisa in due,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Silvio Soldini'],,,,,,,
1838,92-081-P,1992,L'Amour aveugle,,,1992-11-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Michel Legrand'],,,,,,,
1839,92-082-P,1992,L' Europe est loin,,,1992-09-24 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Martin Ledinsky'],,,,,,,
1840,92-083-P,1992,La Momie et le milliardair,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Jean-Pierre Grasset'],,,,,,,
1841,92-084-P,1992,Dîner d'adieu,,,1992-09-24 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Claude Goretta'],,,,,,,
1842,92-085-P,1992,Leni Riefenstahl,,,1992-09-24 00:00:00.000,Documentary,,Rejected,Eligible,0,0,,,['Ray Muller'],,,,,,,
1843,92-086-P,1992,Septembre ou une tendresse confuse,,,1992-09-24 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Antonio Da Cunha Telles'],,,,,,,
1844,92-087-P,1992,Une Nouvelle vie,,,1992-09-24 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Olivier Assayas'],,,,,,,
1845,92-088-P,1992,Lettres de Transylvanie,,,1993-02-25 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Zsolt (Crew) Kezdi Kovacs'],,,,,,,
1846,92-089-P,1992,Paris musette,,,,Documentary,,Rejected,Eligible,0,0,,,['Jean-Pierre Beaurenaut'],,,,,,,
1847,92-090-P,1992,Three shake-a-leg steps to Heaven,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Andy Bausch'],,,,,,,
1849,92-092-P,1992,Words upon a Window Pane,,,1993-02-25 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Deborah Warner'],,,,,,,
1850,92-093-P,1992,La Leyenda de Balthasar el Castrado,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Juan Minon'],,,,,,,
1851,92-094-P,1992,Tiempos mejores,,,1993-09-23 00:00:00.000,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Jordi Grau'],,,,,,,
1852,92-095-P,1992,Monsieur Zanovitz ne peut pas mourir,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Marc Angelo'],,,,,,,
1853,92-096-P,1992,Mina Tannenbaum,,,1992-12-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Martine Dugowson'],,,,,,,
1854,92-097-P,1992,Punch,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Johannes Flutsch'],,,,,,,
1855,92-098-P,1992,Une Saison en enfer,,,,Fiction,,Inelegible,,0,0,,,['Volker Schlondorff'],,,,,,,
1856,92-099-P,1992,Passagem por Lisboa,,,1992-11-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Eduardo Geada'],,,,,,,
1857,92-100-P,1992,Tirano Banderas,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Jose Luis Garcia Sanchez'],,,,,,,
1858,92-101-P,1992,D' Une femme à l'autre,,,1992-11-04 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Charlotte Brandstrom'],,,,,,,
1860,92-103-P,1992,Schwarze Reklame,,,1992-11-04 00:00:00.000,Documentary,,Inelegible,Not enrolled,0,0,,,['Patricia Saint-Georges'],,,,,,,
1861,92-104-P,1992,Retour au baroque,,,,Documentary,,Inelegible,Not enrolled,0,0,,,['Stephane Loison'],,,,,,,
1862,92-105-P,1992,Un Bruit qui rend fou,,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,"['Dimitri De Clerq', 'Alain Robbe-Grillet']",,,,,,,
1863,92-106-P,1992,Laughter in the Dark,,,1992-11-04 00:00:00.000,Fiction,,Rejected,Eligible,0,0,,,['Uli Edel'],,,,,,,
1864,92-107-P,1992,Les Derniers Colons,,,1993-02-25 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Thierry Michel'],,,,,,,
1865,92-108-P,1992,Le Train fantôme,,,,Documentary,,Inelegible,Not enrolled,0,0,,,['G. Most Madelyn'],,,,,,,
1866,92-109-P,1992,La Reine Margot,,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Patrice Chereau'],,,,,,,
1867,92-110-P,1992,La Fabrique du corps humain,,,1993-02-25 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Marc Huraux'],,,,,,,
1868,92-111-P,1992,Le Singe dactylographe,,,,Fiction,,Rejected,Eligible,0,0,,,['Claude Guillemot'],,,,,,,
1869,92-112-P,1992,Sasha,,,,Fiction,,Rejected,Eligible,0,0,,,['Bruno Mattei'],,,,,,,
1870,92-113-P,1992,Vliegende Hollander,Le hollandais volant,The Flying Dutchman,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Jos Stelling'],,,,,,,
1871,92-114-P,1992,Monsieur Zanovitz ne peut pas mourir,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Marc Angelo'],,,,,,,
1872,92-115-P,1992,Trois couleurs - Rouge,,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Krzysztof Kieslowski'],,,,,,,
1873,92-116-P,1992,La Prossima Volta il Fuoco,Et ensuite le feu,Next Time the Fire,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Fabio Carpi'],,,,,,,
1874,92-117-P,1992,Kalte Nächte,,,,Fiction,,Inelegible,,0,0,,,['Kadir Sozen'],,,,,,,
1875,92-118-P,1992,L' Ours en peluche,,,,Fiction,,Rejected,Eligible,0,0,,,['Jacques Deray'],,,,,,,
1876,92-119-P,1992,Min Fynske Barndom,,"Carl, My Childhood Symphony",1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Erik Clausen'],,,,,,,
1877,92-120-P,1992,L' Espoir pour mémoire,,,1993-02-25 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Jorge Amat'],,,,,,,
1878,92-121-P,1992,Les Derniers jours de Charles Baudelaire,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Alain Ferrari'],,,,,,,
1879,92-122-P,1992,Mannen pa Balkongen,,,,Fiction,,Rejected,Eligible,0,0,,,['Daniel Alfredson'],,,,,,,
1880,92-123-P,1992,Le Monde m'appartient,,,,Fiction,,Rejected,Eligible,0,0,,,['Sergio Gobbi'],,,,,,,
1881,92-124-P,1992,Les Cavaliers d'acier,,Iron Horsemen,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Gilles Charmant'],,,,,,,
1882,92-125-P,1992,Le Città della scrittura,,,,Documentary,,Inelegible,,0,0,,,['Umberto De Paola'],,,,,,,
1883,92-126-P,1992,La Partie d'échecs,,,1993-07-01 00:00:00.000,Fiction,,Inelegible,Withdrawal Producer,0,0,,,['Yves Hanchar'],,,,,,,
1884,92-127-P,1992,Dellamorte dellamore,,Cemetery Man,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Michele Soavi'],,,,,,,
1885,92-128-P,1992,The Prince of Jutland,Le prince de Jutland,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Gabriel Axel'],,,,,,,
1886,92-129-P,1992,Au petit marguery,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Laurent Benegui'],,,,,,,
1887,92-130-P,1992,Moondance,,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Dagmar Hirtz'],,,,,,,
1888,92-131-P,1992,Loin des barbares,,,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Liria Begeja'],,,,,,,
1889,92-132-P,1992,Edward J. Steichen,,,1993-02-25 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Claude Waringo'],,,,,,,
1890,92-133-P,1992,Paris musette,,,,Documentary,,Rejected,Eligible,0,0,,,['Jean-Pierre Beaurenaut'],,,,,,,
1891,92-134-P,1992,Die Salzmänner von Tibet,la route du sel,Tuo Yan Ba - The Saltmen of Tibet,1994-11-23 00:00:00.000,Documentary,,Inelegible,Withdrawal Producer,0,0,,,['Ulrike Koch'],,,,,,,
1892,92-135-P,1992,Signes de vie,,,,Documentary,,Inelegible,Not enrolled,0,0,,,['Miel Van Hoogenbemt'],,,,,,,
1893,92-136-P,1992,El Aliento del diablo,L'haleine du diable,The devil's breath,1993-02-25 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Francisco Lucio Ramos'],,,,,,,
1894,92-137-P,1992,Derrière les horizons du paradis,,,,Fiction,,Inelegible,Withdrawal Secretariat,0,0,,,"['Marianne Rosenbaum', 'Gerard Samaan']",,,,,,,
1895,92-138-P,1992,Faut pas rire du bonheur,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Guillaume Nicloux'],,,,,,,
1896,92-139-P,1992,Il Sogno della farfalla,,,,Fiction,Drama,Rejected,Eligible,0,0,,,['Marco Bellocchio'],,,,,,,
1897,92-140-P,1992,Clara e le celebrità,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Lucio Gaudino'],,,,,,,
1898,92-141-P,1992,Dieu que les femmes sont amoureuses,,,,Fiction,,Rejected,Eligible,0,0,,,['Magali Clement'],,,,,,,
1899,93-001-P,1993,Le Città della scritura,VILLES DE L'ECRITURE (LES),WRITER'S CITIES (THE),,Documentary,,Rejected,Eligible,0,0,,,['Umberto De Paola'],,,,,,,
1900,93-002-P,1993,Ultima commedia,,,,Fiction,,Inelegible,,0,0,,,['Lyudmil Staikov'],,,,,,,
1901,93-003-P,1993,La Frontière de nos rêves,,,1993-04-22 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Gueorgui Balabanov'],,,,,,,
1903,93-005-P,1993,Amici,,,,Fiction,,Inelegible,Withdrawal Secretariat,0,0,,,['Alessandro Di Robilant'],,,,,,,
1904,93-006-P,1993,Les Cavaliers de fortune,,,,Fiction,,Inelegible,Withdrawal Secretariat,0,0,,,['Patrick Laurent'],,,,,,,
1905,93-007-P,1993,Dans la vallée de la Wupper,,The Neo-Fascist Trilogy: I. In the Valley of the Wupper,1993-07-01 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,['Amos Gitai'],,,,,,,
1906,93-008-P,1993,La Femme en ombre chinoise,,,,Fiction,,Rejected,Eligible,0,0,,,['Michael Schock'],,,,,,,
1907,93-009-P,1993,Bar indipendenza,,,,Fiction,,Rejected,Eligible,0,0,,,['Andres Pfaffli'],,,,,,,
1908,93-010-P,1993,The Last Dance,La dernière danse,,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Colin Nutley'],,,,,,,
1910,93-012-P,1993,Movie days,,,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Fridrik Thor Fridriksson'],,,,,,,
1911,93-013-P,1993,J'ai pas sommeil,,,1993-07-01 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Claire Denis'],,,,,,,
1912,93-014-P,1993,Black Dju,,,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Andy Bausch'],,,,,,,
1913,93-015-P,1993,Etes-vous heureuse?,,,,Documentary,,Inelegible,Not enrolled,0,0,,,['Olga Sviblova'],,,,,,,
1914,93-016-P,1993,Microcosmos,,,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,"['Claude Nuridsany', 'Marie Perrenou']",,,,,,,
1915,93-017-P,1993,Tiempos mejores,Des temps meilleurs,,1993-09-23 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Jordi Grau'],,,,,,,
1916,93-018-P,1993,"Reigen, la ronde",,,,Fiction,,Inelegible,,0,0,,,['Andre Delvaux'],,,,,,,
1917,93-019-P,1993,Tales from a Hard City,,,1993-04-22 00:00:00.000,Documentary,,Supported,Eligible,0,0,,,"['Sandra Goldbacher', 'Kim Flitcroft']",,,,,,,
1918,93-020-P,1993,Hey Stranger,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Peter Woditsch'],,,,,,,
1919,93-021-P,1993,Le Duel,,,1993-09-23 00:00:00.000,Fiction,,Inelegible,Withdrawal Producer,0,0,,,['Lucien Pintilie'],,,,,,,
1920,93-022-P,1993,Les Montagnes russes,,,,Fiction,,Inelegible,Not enrolled,0,0,,,['Peeter Simm'],,,,,,,
1921,93-023-P,1993,The Masks of Marie T.,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Ken Mc Mullen'],,,,,,,
1922,93-024-P,1993,Ilhéu de Contenda,,,,Fiction,,Rejected,Eligible,0,0,,,['Leao Lopes'],,,,,,,
1923,93-025-P,1993,Fermina Marquez,,,,Fiction,Drama,Rejected,Eligible,0,0,,,['Paul Vecchiali'],,,,,,,
1924,93-026-P,1993,All Men are mortal,,,1993-04-22 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Ate De Jong'],,,,,,,
1925,93-027-P,1993,Night of the Archer,,,,Fiction,,Rejected,Eligible,0,0,,,['Paul Nicholas'],,,,,,,
1926,93-028-P,1993,Le Livre de cristal,,Crystal book,1993-07-01 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Patricia Plattner'],,,,,,,
1928,93-030-P,1993,"Balkan, Balkan",,,1993-07-01 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Gyula Maar'],,,,,,,
1929,93-031-P,1993,Os Vampiros,,,,Fiction,,Inelegible,,0,0,,,['Regina Guimaraes'],,,,,,,
1931,93-033-P,1993,The House of Europe,,,,Documentary,,Rejected,Eligible,0,0,,,['Lajos Fazekas'],,,,,,,
1932,93-034-P,1993,La Freccia Azzurra,fleche bleu,,1993-09-23 00:00:00.000,Fiction,,Inelegible,Withdrawal Producer,0,0,,,"[""Enzo D'Alo""]",,,,,,,
1933,93-035-P,1993,Souli,,,,Fiction,,Inelegible,Project abandoned without follow-up,0,0,,,['Nikos Meletopoulos'],,,,,,,
1934,93-036-P,1993,Drengen og draugen,,,1993-07-01 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,"['Gro Strom', 'Joanna Zacharewska']",,,,,,,
1935,93-037-P,1993,Leningrad Cowboys meet Moses,,,1993-07-01 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Aki Kaurismaki'],,,,,,,
1936,93-038-P,1993,Lamerica,,,1993-09-23 00:00:00.000,Fiction,,Supported,Eligible,0,0,,,['Gianni Amelio'],,,,,,,
1937,93-039-P,1993,Lost in the City of Light,,,,Fiction,,Inelegible,,0,0,,,['Alejandro Jodorowsky'],,,,,,,
